"ID_REF"	"GSM4869092"	"GSM4869093"	"GSM4869094"	"GSM4869095"	"GSM4869096"	"GSM4869097"	"GSM4869098"	"GSM4869099"	"GSM4869100"	"GSM4869101"	"GSM4869102"	"GSM4869103"	"GSM4869104"	"GSM4869105"	"GSM4869106"	"GSM4869107"	"GSM4869108"	"GSM4869109"	"GSM4869110"	"GSM4869111"	"GSM4869112"	"GSM4869113"	"GSM4869114"	"GSM4869115"	"GSM4869116"	"GSM4869117"	"GSM4869118"	"GSM4869119"	"GSM4869120"	"GSM4869121"	"GSM4869122"	"GSM4869123"	"GSM4869124"	"GSM4869125"	"GSM4869126"	"GSM4869127"	"GSM4869128"	"GSM4869129"	"GSM4869130"	"GSM4869131"	"GSM4869132"	"GSM4869133"	"GSM4869134"	"GSM4869135"	"GSM4869136"	"GSM4869137"	"GSM4869138"
"SELL"	4.3219	5.5546	4.3219	4.9069	4.3219	4.3219	4.3219	4.3219	4.6439	5.5236	4.585	4.4594	4.3219	4.3219	4.5236	4.3219	4.3219	5.4919	4.858	4.3219	4.7549	6.7004	4.5236	4.3219	4.585	5.2095	4.3219	4.9069	4.3219	5.8074	4.3219	4.3923	5.0444	5.7279	6.0444	4.858	4.7004	5.7279	4.3219	4.4594	4.3219	4.3219	4.3219	4.3219	5.585	5.8329	4.3219
"SERPINA3"	6.9887	9.6689	4.3219	6.1497	6.0661	6.5078	4.3219	4.3219	11.644	11.398	6.6724	5.585	9.0056	11.181	5.8826	5.4919	8.6618	8.6402	4.7549	5.8329	6.1497	10.47	5.7004	4.6439	9.2808	9.8857	4.3923	5.7814	8.7482	11.449	12.492	11.393	9.733	12.117	8.3531	5.2095	12.561	11.778	7.375	7.3923	9.9484	9.809	6.7682	4.9069	13.85	14.288	5.6724
"SERPINE1"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.5236	5.3219	4.3219	4.3219	4.3219	7.3398	4.3219	4.3219	4.3219	4.4594	4.3219	4.3219	4.3219	6.6582	4.3219	4.3219	4.3219	5	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.5236	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	6.7682	7.0334	4.3219	4.3219	5.1699	4.3219	4.3219
"SERPINF1"	10.679	6.3923	10.191	6.1293	9.545	4.3219	10.507	5.4594	6.2095	9.9972	10.335	6.0661	6.5699	9.1724	10.687	5.9542	5.9542	10.445	11.061	6.3038	4.3923	8.9773	10.585	5.1293	7.4429	10.499	10.761	6.6294	5.1293	9.6312	8.7912	5	4.858	9.5255	9.5018	6.4429	5.6147	10.722	10.123	4.7549	10.038	9.0389	10.8	5.4919	6.1497	10.256	10.529
"SERPING1"	7.9248	8.3531	8.0821	7.2479	8.0821	6.1497	8.6653	7.96	9.1724	9.3242	8.1241	7.2854	7.7616	9.8673	8.1997	7.9658	7.1799	8.7549	8.2384	7.6865	7.8455	10.314	7.9129	6.8329	8.2854	8.9278	7.8765	8.0112	7.3398	8.8361	9.0251	7.2095	7.0224	9.2738	8.8765	7.6795	8.29	8.388	8.4635	7.3487	11.043	9.42	8.5236	7.2384	10.205	9.8517	8.1749
"SESN1"	6.6439	6.2668	6.7142	7.1497	6.9307	6.7142	7.1085	6.4263	6.1898	5.9542	6.9773	6.9887	6.7142	7.7549	7.0334	7.0875	6.9542	6.6865	7.3129	6.9542	6.4757	6.9542	6.858	6.9425	6.8329	6.858	7.3129	7.0553	6.7944	6.6724	7.3837	6.1085	6.7004	6.9542	7.0444	6.7004	6.7814	7.1085	6.8948	6.7814	7.1396	7.0875	6.7814	6.9189	6.8202	6.7814	6.8074
"SESN2"	6.8329	6.4594	6.858	6.3576	7.2192	6.8074	7.2946	6.7944	6.8704	7.1497	7.0875	6.5392	7.2192	8.6795	7.0875	6.5236	6.1699	7.1293	6.7142	6.4094	6.4594	7.8009	7.0334	6.2854	6.2479	7.1293	7.0661	6.3398	6.8826	7.7616	8.9715	8.0279	6.5999	7.0112	7.2761	6.3219	7.0553	7.6221	7.1699	6.6439	7.8138	8.0607	7.0444	6.4094	7.1997	7.5774	6.6865
"SETD1A"	6.858	7.6865	7.2668	7.4512	7.2854	8.1293	7.1085	7.5314	7.7142	7.1293	7.2095	7.375	8.2479	8.29	6.9425	7.3837	7.4838	7.2384	6.7549	7.3837	7.8455	7.5999	6.7682	7.2854	7.5392	7.1997	6.5546	7.1396	7.8765	7.5236	8.6546	8.1898	8.0444	7.9189	7.2192	7.2946	7.5546	6.8455	7.3923	7.5469	7.6511	8.1137	7.1293	7.3576	7.5999	7.1898	7.0444
"SETD1B"	8.0112	8.8673	8.0821	8.388	9.0498	9.1699	8.5812	9.3837	9.0279	8.4512	7.7142	8.1997	9.255	9.6618	7.8074	8.3083	8.633	8.3619	7.6073	8.3038	9.2288	8.5661	7.9944	8.4136	8.8138	8.5078	7.7879	8.2095	9.1624	8.6147	9.5831	9.7347	9.1898	8.6147	8.8361	8.5699	8.8918	8.3487	8.4346	8.5584	8.9571	9.3287	8.2288	8.2384	8.9039	7.9366	7.858
"SETD2"	8.8517	9.825	9.2336	9.7797	9.9787	10.17	9.4094	9.9009	9.7142	9.4491	8.7846	9.545	10.151	9.6987	8.96	9.4429	9.4919	9.1824	8.7977	9.4409	9.7296	9.7004	8.9069	9.5137	9.633	9.3309	8.7245	9.4325	9.7074	9.3597	9.8138	10.3	9.9322	9.1997	9.4959	9.5925	9.6847	9.1624	9.3576	9.5275	9.5392	9.4778	9.0634	9.5831	9.6671	9.058	8.9307
"SETD7"	8.2336	8.2574	8.8857	8.1948	9.0661	8.2336	9.0251	8.6475	8.3707	8.9189	8.4136	8.2336	8.2095	8.5999	8.4388	8.4919	7.9715	8.1749	8.3083	8.2527	8.1447	8.611	8.6582	8	7.8455	8.3619	8.1241	8.0553	8.0389	8.4305	8.5275	8.0661	8.1137	8.5038	8.4263	8.4346	8.0389	8.3576	8.4429	8.3794	8.7108	8.6402	8.4471	8.1849	8.2854	8.4094	8.5078
"SETDB1"	7.8455	9.0279	8.3619	8.8611	8.7846	8.9944	8.4998	9.3129	9.1523	8.6689	7.8887	8.6147	9.0251	9.29	7.9887	8.6294	8.8826	8.3083	7.9069	8.5736	9.0661	8.6935	7.8765	8.7682	9.0224	8.585	7.9129	8.4757	8.9773	8.7448	9.2761	9.1033	9.2946	8.5736	8.7912	8.7142	8.8765	8.3083	8.5622	8.8978	8.7944	8.9159	8.1749	8.8329	9.4615	8.2095	8.1189
"SFTPD"	5.2854	4.585	4.9069	4.4594	4.3219	4.3219	5.3576	4.3219	4.3219	5.2095	5.1699	4.3219	4.3219	4.3219	5.8074	4.858	4.3219	4.8074	5.4263	4.3219	4.3219	4.3219	5.2479	4.7549	4.3923	5.2095	5.3576	4.7549	4.3219	4.3219	4.3219	4.3219	4.3219	5.8329	4.3219	4.5236	4.3219	4.3219	4.9069	4.3219	4.3219	4.3219	5.3576	4.5236	4.6439	5.2479	5.3923
"SH2D1A"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"SHANK3"	9.8106	10.067	10.647	10.636	10.312	10.839	10.706	10.726	9.9069	9.9322	10.472	10.604	10.12	10.127	10.499	10.437	10.311	9.9233	10.285	10.684	10.684	9.7928	9.7715	10.719	10.339	9.9293	10.048	10.338	10.401	10.319	10.164	10.436	10.967	10.246	10.013	10.672	10.33	10.115	10.6	10.512	10.339	10.455	10.526	10.691	8.9944	9.6671	10.417
"SIGLEC1"	4.3219	4.7004	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.1699	4.6439	4.3219	4.5236	6.4757	4.585	4.3219	4.4594	4.3219	4.3219	4.3219	5.1293	7.5392	7.098	4.3219	4.3219	5.7004	4.3219	4.3219	4.3219	4.7004	4.3219	4.3219	6.8948	7.5157	4.5236	4.3219	5.1699	4.7549	4.3219
"SIGLEC8"	4.3219	5.2854	4.3219	4.3219	6.2854	4.3219	4.3219	4.3219	5.2854	5.3219	5.3923	4.3219	4.8074	7.1799	4.3219	4.3219	4.585	5.8329	4.6439	4.3219	4.3219	8.9687	4.9542	4.3219	6.4094	6.7549	4.5236	4.3219	5	6.3576	4.3219	4.3219	4.3219	6.9542	4.3219	4.3219	5.7004	4.3219	4.3219	4.3219	7.5469	7.6511	4.3219	4.3219	4.6439	4.8074	4.9542
"SIN3A"	8.4094	8.7448	8.2046	8.96	8.2854	8.7211	8.4553	8.8265	8.7482	8.2715	8.5353	8.96	8.6073	8.3619	8.5392	9.1344	8.9159	8.683	8.224	8.9425	8.9687	8.611	8.2668	9.0715	8.676	8.7715	8.4009	8.96	8.9454	8.4553	8.0224	8.2479	8.8361	8.5314	8.8455	8.9629	8.5699	8.5236	8.543	8.7448	8.4878	8.2527	8.5038	8.9658	9.3923	8.5546	8.585
"SIRT1"	8.5925	9.3815	8.4305	9.9263	8.7748	9.8611	8.4838	9.2384	9.0901	8.3219	8.6073	9.7649	9.4409	8.7715	8.6935	9.5255	9.6618	8.5392	8.4553	9.6055	9.3772	8.5661	8.3174	9.6092	9.4757	8.5118	8.5507	9.4429	9.3837	8.6439	8.4471	9.1344	9.4471	8.6475	8.9542	9.4594	9.6073	8.7142	8.5275	9.3531	8.5736	9.0768	8.6184	9.6564	9.4409	8.5887	8.6653
"SLAMF8"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.8826	4.3219	4.3219	4.3219	5.0444	7.9542	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	7.1497	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.4919	6.8202	5.4919	4.3219	4.3219	4.3219	4.3219	5.9069	5.2095	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"SLAMF9"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"SLC10A6"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.4594	4.3219	4.3219	4.5236	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.9542	4.3219
"SLC17A6"	8.6257	4.7549	8.3129	4.3219	4.3219	4.3219	7.1293	4.3219	4.3219	5.858	9.3264	4.3219	5.0444	4.3219	9.1111	4.3219	4.3219	7.4346	9.1523	4.3219	4.3219	4.3219	8.585	4.3219	4.3219	6.0875	8.1997	4.3219	4.3219	5.5546	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	6.1085	7.5078	4.3219	4.3219	4.3219	8.1699	4.3219	4.3219	7.3576	8.3399
"SLC17A7"	12.23	11.276	12.196	10.705	12.503	9.1699	12.846	10.687	11.093	12.697	11.598	10.705	10.641	12.13	12.111	10.798	11.031	12.393	12.09	11.009	10.401	11.632	12.066	10.911	10.921	12.303	11.996	10.367	10.266	12.23	12.157	10.731	10.417	11.91	12.077	10.582	10.897	12.384	12.061	10.647	12.154	12.518	12.18	10.812	11.023	12.097	11.804
"SLC1A3"	12.803	12.766	12.383	12.373	13.244	9.7649	13.104	10.921	11.935	13.028	13.102	12.685	10.576	12.239	12.87	13.441	12.256	13.165	11.683	12.129	11.693	14.507	12.232	11.215	11.987	13.416	12.56	13.534	11.089	13.21	12.067	10.616	10.803	14.234	13.836	11.829	11.656	13.028	12.919	12.523	13.655	13.043	12.838	12.166	11.439	13.149	12.923
"SLC2A1"	6.2479	5.585	7.1293	6.8704	7.5925	6.1497	8.1085	8	6.8074	6.6582	6.7415	6.5392	6.1085	8.4094	6.9542	6.6865	6.4594	7.2384	7.1599	6.5392	7.375	8.7448	7.0224	6.4429	7.2384	6.9773	7.4919	7.0553	6.6582	7.9944	7.9129	5.7549	6.7415	8.0553	8.633	6.6147	7.1497	7.4594	7.3219	6.5546	8.0056	8.1137	7.0334	6.5699	7.6582	7.3837	6.4919
"SLC2A5"	6.0444	6.5699	5.4594	4.3219	6.3398	4.3219	5.8074	5.3219	7.6582	8.2574	5.9069	5.0875	7	8.5999	5.3219	4.8074	5.4263	6.8704	5.8329	4.7004	4.6439	8.1189	5.8329	4.4594	6.2668	6.9773	5.6439	5.2479	5.6724	7.4429	7.6147	6.3219	5.1699	7.3038	6.1085	4.6439	6.2854	6.4919	5.1293	4.9542	7.6724	7.9542	5.5546	4.3219	5.858	6.5236	6.2095
"SLC44A1"	9.3083	9.1189	8.6546	8.2479	10.496	8.5887	8.9366	8.2574	8.7549	9.3945	8.9571	8.8297	8.4263	10.297	8.7177	8.4594	8.3354	9.6812	9.4367	8.6546	8.4305	9.716	9.2877	8.6689	8.4009	9.4939	9.2408	8.7415	8.4136	9.5981	9.4491	8.2761	8.4512	9.3902	10.186	8.388	8.2046	9.6055	8.9039	8.69	9.388	9.6055	8.9039	8.2384	8.8265	9.6546	8.8329
"SLC6A1"	11.035	9.8734	11.027	11.2	9.7649	6.6724	10.956	10.231	9.4798	9.6618	11.408	10.514	7.6935	8.3837	11.608	11.68	10.387	11.018	11.178	10.408	9.6421	11.358	11.344	10.43	10.089	11.146	11.213	11.212	8.7912	9.7797	9.0526	7.5392	8.8041	10.785	11.134	11.264	7.5392	10.256	10.919	11.073	11.102	10.27	11.376	10.731	8.9009	10.189	11.534
"SLCO2B1"	7.9658	8.3619	8.4998	7.3398	8.8918	6.7004	8.2854	7.7682	8.6865	9.375	8.4553	7.3487	8.2808	11.191	8	7.4009	7.7549	9.0168	8.4471	7.4676	7.4346	10.706	8.2288	6.9887	8.7616	9.1007	7.6147	7.3487	7.7748	9.6092	10.708	7.8455	7.5774	9.4676	8.4263	7.3038	8.9039	8.4221	8.2668	7.1396	10.642	11.123	8.0334	6.7004	8.0334	8.6865	8.1396
"SLFN11"	5.7004	6.585	6.4919	5.6147	7.5699	5.4263	6.9425	6.0444	6.9773	7.3038	5.9069	5.0444	6.7944	7.7549	5.0875	5.7004	6.0444	6.6582	5.3576	4.7004	6.4757	8.2192	5.2854	5.2095	6.5236	6.3923	5.7004	5.7814	5.8826	7.3576	7.5469	6.6724	5.8329	6.8826	6.8074	5.6439	6.9069	6.8455	6.1497	5.5236	8.3264	7.8138	5.7549	5.1293	5.6439	5.7004	5.8826
"SMARCA4"	10.036	10.046	9.8948	10.059	10.112	9.8106	9.8796	10.433	10.089	9.9248	10.051	9.8392	10.059	10.207	10.143	10.004	9.9322	9.8502	10.214	9.9129	10.179	10.106	10.098	9.9009	10.074	10.028	9.9263	9.6275	10.151	9.9233	10.561	10.578	10.218	9.8857	9.9218	9.9189	10.051	9.9248	9.8265	9.9263	10.295	10.539	10.348	9.8517	9.9672	9.733	10.189
"SMARCA5"	10.678	10.127	10.68	10.615	10.387	10.583	10.278	10.197	9.9484	9.9944	10.949	10.679	10.007	10.147	10.905	10.59	10.303	10.566	10.827	10.601	10.102	10.77	10.6	10.362	10.176	10.494	10.823	10.561	10.145	10.12	10.259	10.257	10.059	10.371	10.548	10.356	10.086	10.435	10.481	10.195	10.407	10.426	10.696	10.478	10.427	10.697	10.722
"SMARCD1"	9.1189	9.2691	8.9972	9.3264	8.9744	9.1059	9.0471	9.0795	9.0307	9.0112	9.1898	9.1215	9.0821	8.6618	8.9513	9.2969	9.3859	9.1472	9.0196	9.2597	8.9773	8.9099	8.8765	9.2288	9.1033	9.0251	8.7912	8.9687	8.9887	8.8978	8.7245	8.9454	8.9009	8.9801	9.1189	9.2456	9.0768	9.1997	8.8517	9.2503	9.0741	9.0251	9.1599	9.1699	9.4073	9.1774	8.9715
"SMC1A"	8.0498	9.0471	8.375	8.9307	9.4221	9.1699	8.8138	9.3509	9.2527	8.7313	7.7944	8.6795	9.29	9.817	7.9944	8.8673	8.6511	8.3083	7.6511	8.697	9.2021	9.0901	8.0389	8.5887	8.9972	8.6475	7.8009	8.8887	8.9069	8.8041	9.3309	9.3219	9.1624	8.633	8.8455	9.1624	8.9658	8.6184	8.4305	8.8041	9.1849	9.6564	8.224	8.858	8.9099	8.3399	8.0607
"SNCA"	11.4	10.43	11.152	9.6795	11.398	9.4263	11.558	9.825	10.146	11.618	10.926	9.5812	9.5641	10.333	10.915	9.825	9.8595	11.322	11.285	10.375	9.5943	10.003	11.162	9.9498	9.6165	11.395	10.854	9.9099	9.4798	11.112	9.8842	9.2143	9.7364	10.725	11.049	10.167	9.676	11.541	10.983	9.6129	10.404	10.67	11.398	10.234	9.8281	11.582	11.152
"SOCS3"	5.0875	5.9542	4.3219	4.3219	6.9658	5.5546	6.2668	5.8329	8.7748	9.4009	4.3219	4.3219	7.2192	10.345	4.3219	4.3219	5.8826	6.7415	4.4594	4.3219	6.6582	8.9099	5.0875	4.3219	5.3923	5.8826	4.9069	4.3219	7.1997	9.0224	10.454	7.5392	6.3398	7.2384	7.8948	5.0444	8.1699	8.2621	6.2288	4.3923	8.8517	8.9972	4.4594	4.3219	7.2946	8.1189	4.3219
"SOD2"	11.902	11.047	11.865	10.851	12.349	10.693	12.2	11.166	11.737	13.025	11.747	10.781	11.414	13.389	11.896	11.089	10.709	12.111	11.788	10.708	11.06	12.313	12.193	10.595	10.833	12.197	11.575	10.631	10.755	12.347	13.192	11.222	10.819	12.108	12.511	10.953	11.226	12.265	11.939	11.015	12.561	12.797	12.061	10.792	12.999	13.489	11.784
"SOX10"	6.7944	7.0224	6.6724	5.1699	8.5038	5	7.6147	5.585	6.4094	8.0112	6.1293	5.7004	6.8329	9.9484	6.0661	5.4263	5.3923	7.5546	6.8455	5.4263	5.5546	8.2479	6.7142	5.2854	5.1699	6.7004	6.7682	5.5546	5.2854	7.9484	8.1033	5.8329	5.1293	7.1293	8.1497	5.4594	5.7549	6.9773	7.3129	5.0444	8.4757	8.858	6.6865	4.8074	5.8329	7.7142	5.858
"SOX4"	6.3398	8.1033	6.9658	7.5469	7.5925	7.8517	7.6294	7.4179	8.3264	7	6.3219	7.6221	8.4429	8.5392	6.4094	7.5078	7.5925	5.7814	6.2479	7.2574	7.7142	6.9189	6.1293	7.5925	7.4179	6.6582	6.3398	7.4263	7.8765	7.3398	8.2288	8.6689	7.5774	6.9658	7.1799	7.3576	8.0112	6.5699	6.7279	6.5699	7.3398	7.6865	6.1699	7.2761	7.8887	6.7142	6.2095
"SOX9"	9.5058	9.1674	9.69	9.5527	10.532	8.5699	10.379	8.5546	9.7912	10.288	9.8345	8.5353	9.0056	10.812	9.6055	9.3354	8.7381	10.557	8.3923	8.2095	8.8549	11.672	9.3531	7.7682	8.6147	9.9929	9.8872	9.7279	9.3945	11.052	11.934	9.3597	9.5887	11.5	10.915	8.4594	9.6239	10.047	10.609	9.2854	10.893	11.083	9.6883	8.0389	8.9858	10.207	9.716
"SPHK1"	4.3219	4.3219	5.0875	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5	4.3219	4.3219	7.0112	4.3219	4.3219	4.3219	4.3219	4.6439	4.3219	4.3219	4.3219	4.585	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.1699	4.7004
"SPIB"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"SPINT1"	4.3219	7.2946	4.3219	6.4594	4.3219	6.7142	5.6439	7.0112	7.4594	4.3219	4.3219	6.7142	7.0444	4.3219	4.7004	6.6865	6.9307	4.4594	4.3219	6.8329	7.1396	6.6147	4.3923	7.2192	7.3663	5.4919	4.3219	6.7549	7.0768	5.858	4.3219	7.2854	7.0875	5.6439	4.3219	6.9542	6.9773	4.3219	5.0444	6.5699	6.3923	6.6147	5.0875	6.8329	7.0112	5	4.6439
"SPP1"	10.742	11.907	9.0741	7.5314	11.203	7.7074	7.6147	7.1497	12.162	13.365	9.4878	9.1898	12.619	14.254	8.5774	8.0875	10.044	10.952	10.439	8.5236	8.6653	13.2	10.251	8.2715	10.807	11.232	10.078	9.1085	10.278	12.22	11.528	10.833	8.676	11.589	10.334	7.9425	13.02	12.023	9.3531	7.6653	12.934	12.637	9.224	8.1849	11.008	13.19	8.4094
"SQSTM1"	10.867	10.763	10.728	11.14	11.199	10.94	10.749	10.641	10.738	10.448	10.943	11.307	10.953	11.399	10.993	11.154	11.022	10.811	11.057	11.327	10.656	11.138	10.926	11.361	10.89	10.747	10.854	11.219	10.679	11.284	12.541	11.31	10.891	11.249	11.013	10.976	11.32	11.205	10.793	10.83	11.398	11.602	10.813	11.226	11.492	11.208	10.94
"SRGN"	7.7616	7.8887	8.6036	7.9484	9.058	7.9366	9.1624	8.3837	9.4959	9.8796	7.7879	7.0661	9.0307	10.746	7.4429	7.2854	7.8138	8.8074	7.6511	6.5392	8.4838	10.719	7.9944	6.375	8.6221	9.1447	7.7347	7.8138	8.2668	9.6618	10.132	8.2946	8.5314	9.733	10.085	7.1599	9.5925	9.543	8.5314	7.4512	10.445	10.376	7.8138	7.1799	10.968	11.165	7.4998
"SRXN1"	9.7715	8.9887	9.9084	9.1972	9.7074	8.9039	10.074	8.9159	8.817	9.5622	9.8392	9.1059	9.3264	10.315	9.8154	9.0056	8.585	9.3309	9.69	9.0444	9.0112	9.3815	9.5925	8.7482	8.8826	9.5018	9.7665	9.0498	8.8041	10.033	11.464	9.3465	8.7004	9.5196	9.4553	8.9425	9.014	9.6018	9.5255	8.9571	9.7895	9.9099	9.1824	8.9773	9.3421	9.5831	9.2432
"ST3GAL6"	9.1111	9.4878	8.9189	9.0389	8.7748	8.9278	9.0715	8.8765	9.2527	8.8796	8.7211	8.9915	9.4656	8.5812	8.633	9.4939	9.4305	9.1674	8.9484	8.9159	8.7177	8.3923	9.1799	8.3487	8.9396	8.8009	9.0928	9.5546	8.6582	8.4635	8.1033	9.1319	8.9715	8.5736	8.0821	8.7381	9.1033	8.8455	8.6689	8.96	8.4878	8.5887	8.6184	8.6366	9.388	8.7108	8.388
"ST8SIA6"	6.1699	4.8074	6.2288	4.858	6.8455	5.0875	6.9887	5.7814	5.6147	6.3219	6.1293	4.6439	5.1293	7.0112	5.8074	4.9069	4.3219	6.2854	6.3923	4.8074	5.585	7.858	6.585	4.585	5.2095	6.5392	5.8329	5.2095	5.585	7.5078	7.4263	5.3219	5.0875	6.6439	4.3219	5.4594	5.7004	5.9542	6.375	4.9069	7.3038	7.2288	5.9773	4.6439	4.858	5.6439	5.858
"STAT1"	10.15	9.5622	9.9498	9.7313	8.7977	7.6582	9.6847	8.9307	8.7515	9.4009	10.306	9.7846	8.2095	9.7177	10.562	9.9513	9.6742	10.077	10.277	9.817	8.9773	9.9233	10.176	9.6724	9.2527	9.7262	10.219	9.7194	8.7004	10.14	9.9425	7.5699	8.4179	9.4346	9.3106	9.7022	9.0498	9.633	10.018	9.5157	9.2946	9.42	10.136	9.7448	9.7797	10.434	10.189
"STEAP4"	4.3219	4.3219	4.7004	4.3219	4.3219	4.3219	4.3219	5.0875	4.9069	4.3219	4.4594	4.3219	5.1293	4.3219	4.3219	4.3219	4.3219	5	4.3219	4.3219	4.7004	4.3219	4.3219	4.3219	4.3219	4.9542	4.3219	4.3219	4.7549	5.4263	4.3219	4.4594	4.3219	4.3219	4.3219	4.3219	4.8074	5.6439	4.3219	4.3219	4.3219	6.5392	4.3219	4.3219	4.3219	4.3219	4.3219
"STMN1"	13.627	11.844	13.237	11.618	13.123	11.166	13.169	11.186	11.405	13.564	13.271	11.687	11.259	12.123	13.421	11.842	11.395	13.58	13.623	11.668	11.253	12.009	13.216	11.8	11.129	13.685	13.269	11.74	11.247	12.669	11.221	10.418	11.088	12.59	12.901	11.864	10.88	13.224	13.33	11.536	12.1	12.026	13.646	11.694	11.403	13.469	13.555
"STX18"	9.1624	9.4179	9.0251	9.2143	9.4512	8.5925	9.4838	9.6239	9.1421	9.4939	9.1059	8.9248	8.9944	9.4553	9.0741	9.1898	9.1849	9.375	9.1163	8.9396	9.2503	9.6493	9.1624	9.0056	9.2761	9.3443	8.9454	9.0607	8.9425	9.2574	9.9986	9.3151	8.9129	9.4717	9.676	9.1472	8.9396	9.1137	9.388	9.1824	9.5925	9.4778	9.2715	8.9039	8.8106	8.9366	9.375
"SUMO1"	8.7415	7.8329	8.5236	9.4242	7.8265	9.1624	7.858	7.9366	7.2854	6.8202	9.1033	9.207	8.0715	7.3398	9.2167	9.3421	8.9744	8.0112	9.1447	9.4179	8.29	7.0224	8.7211	9.2143	8.5078	8.0928	9.1972	9.2119	8.3083	6.9658	7.2479	7.6221	8.5736	7.7415	7.9129	8.9887	8.3576	8.3038	7.6439	8.8202	7.7482	7.3576	8.5999	9.4242	8.4179	8.1548	8.7781
"SUPT7L"	8.375	8.3399	8.8009	8	8.6935	8.1948	8.8611	8.1749	8.2761	8.7074	8.0498	7.4263	8.6653	8.4094	7.8948	7.6294	7.858	8.4919	7.8765	7.5999	8.0875	8.0553	8.3619	7.5925	7.9542	8.1033	8.098	7.8517	8.1548	8.5392	8.2046	8.4635	8.1293	8.3531	8.1997	7.8138	8.1749	8.4009	8.5584	7.9715	8.4878	8.3794	8.2384	7.6294	8.0661	8.5038	8.2621
"SUV39H1"	6.6724	6.7004	6.7549	6.5999	6.7549	6.5999	6.375	6.3398	5.4919	5.1293	6.7549	6.9773	6.1898	6.7549	7.1085	6.8329	6.6294	6.4919	7.1293	7.0334	6.1898	6.1085	6.4594	7.0553	6.3576	6.5078	6.4757	6.6865	5.9773	5.9069	6.6147	5.9307	6.1293	6.1293	6.6724	6.8455	6.1699	6.2668	6.2095	6.375	6.2668	4.3219	6.8329	7.098	6.7814	6.8455	6.9887
"SUV39H2"	7.1396	9.0471	7.4009	8.8424	8.3619	9.683	7.8329	9.0553	9.1824	7.6865	7.2854	8.2336	9.5078	7.858	7.1396	8.2527	9.0084	7.7074	7.1189	8.3531	9.1189	7.6795	7.3129	8.4838	9.0553	7.8517	7.1799	8.2621	9.2119	7.983	8	9.3509	9.1472	8.0224	7.6294	8.6618	9.058	7.8765	7.8009	8.676	7.7482	7.6511	7.3487	8.543	9.5018	7.585	6.8948
